solicitation_number,title,agency,docname,document_token,attempted_url,resolved_url,downloaded,parsed,parse_elapsed_s,parse_error,extracted_text_len,sha256,bytes,pdf_path,http_status,content_type,stage,ok
DCEB-2021-R-0001,Government of the District of Columbia Disparity Study,DMPED,DCEB-2021-R-0001_Att1.pdf,RENFQi0yMDIxLVItMDAwMcKmezIwN0NGNTc1LTAwMDAtQ0UxOC1BNDM5LTZGMDkzN0NGQkRFRn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIxLVItMDAwMcKmezIwN0NGNTc1LTAwMDAtQ0UxOC1BNDM5LTZGMDkzN0NGQkRFRn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIxLVItMDAwMcKmezIwN0NGNTc1LTAwMDAtQ0UxOC1BNDM5LTZGMDkzN0NGQkRFRn0=,True,False,9.18,parse_timeout>8.0s,0.0,59c466cf3c3301590a9a8a799383d472ee276ee07d8fce34a48c1ca5bca48d5c,389575.0,data\raw\dc_pass_docs\DCEB-2021-R-0001_Att1.pdf,,,,
DCEB-2021-R-0001,Government of the District of Columbia Disparity Study,DMPED,DCEB-2021-R-0001_Amd2.pdf,RENFQi0yMDIxLVItMDAwMcKme0QwNzU2RDc3LTAwMDAtQ0ExNC1BQTUxLTY4NTVDODhBQjUxOH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIxLVItMDAwMcKme0QwNzU2RDc3LTAwMDAtQ0ExNC1BQTUxLTY4NTVDODhBQjUxOH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIxLVItMDAwMcKme0QwNzU2RDc3LTAwMDAtQ0ExNC1BQTUxLTY4NTVDODhBQjUxOH0=,True,False,9.275,parse_timeout>8.0s,0.0,bd1e06e137dddb41cfed4094e40f6124bf3b3a945eb22ef935a914369d27b97f,261151.0,data\raw\dc_pass_docs\DCEB-2021-R-0001_Amd2.pdf,,,,
DCEB-2021-R-0001,Government of the District of Columbia Disparity Study,DMPED,DCEB-2021-R-0001_Amd3.pdf,RENFQi0yMDIxLVItMDAwMcKmezAwNzc2RDc3LTAwMDAtQzYxRi04NTM5LTczQjM4NUEwODQ1Qn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIxLVItMDAwMcKmezAwNzc2RDc3LTAwMDAtQzYxRi04NTM5LTczQjM4NUEwODQ1Qn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIxLVItMDAwMcKmezAwNzc2RDc3LTAwMDAtQzYxRi04NTM5LTczQjM4NUEwODQ1Qn0=,True,False,9.256,parse_timeout>8.0s,0.0,cce222b3464ad61ecb71a8eae189da6fff0daa59f9e6ebbbe98d4becc254b085,202841.0,data\raw\dc_pass_docs\DCEB-2021-R-0001_Amd3.pdf,,,,
DCEB-2021-R-0001,Government of the District of Columbia Disparity Study,DMPED,DCEB-2021-R-0001_Amd4.pdf,RENFQi0yMDIxLVItMDAwMcKmezgwNzc2RDc3LTAwMDAtQzQxRC1BRERFLTAzNTY0QTBGRjMzNH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIxLVItMDAwMcKmezgwNzc2RDc3LTAwMDAtQzQxRC1BRERFLTAzNTY0QTBGRjMzNH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENFQi0yMDIxLVItMDAwMcKmezgwNzc2RDc3LTAwMDAtQzQxRC1BRERFLTAzNTY0QTBGRjMzNH0=,True,True,1.407,,4565.0,dcf165c35476a0c1a953c9a9cda8652f665acf049b88e0da214e263252abd3c4,134614.0,data\raw\dc_pass_docs\DCEB-2021-R-0001_Amd4.pdf,,,,
DCKA-2021-B-0040,Chestnut Street Sidewalk Improvements,DDOT,DCKA-2021-B-0040_Att1.pdf,RENLQS0yMDIxLUItMDA0MMKme0IwNzhBRDc4LTAwMDAtQzgxOC04N0NELTY3NEEwODM4RkIxN30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA0MMKme0IwNzhBRDc4LTAwMDAtQzgxOC04N0NELTY3NEEwODM4RkIxN30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA0MMKme0IwNzhBRDc4LTAwMDAtQzgxOC04N0NELTY3NEEwODM4RkIxN30=,True,False,,skipped_oversize>10MB,0.0,,98454748.0,,,,,
DCKA-2021-B-0040,Chestnut Street Sidewalk Improvements,DDOT,DCKA-2021-B-0040_Amd2.pdf,RENLQS0yMDIxLUItMDA0MMKmezUwQjNCMTc4LTAwMDAtQzIxRS04QUI3LUI0MTU1NUM2QUM1Mn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA0MMKmezUwQjNCMTc4LTAwMDAtQzIxRS04QUI3LUI0MTU1NUM2QUM1Mn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA0MMKmezUwQjNCMTc4LTAwMDAtQzIxRS04QUI3LUI0MTU1NUM2QUM1Mn0=,True,False,9.256,parse_timeout>8.0s,0.0,7c884dd20a945af5af69e2e499061307decd3c480a9f1968389d82dd286e57f9,164869.0,data\raw\dc_pass_docs\DCKA-2021-B-0040_Amd2.pdf,,,,
DCKA-2021-B-0040,Chestnut Street Sidewalk Improvements,DDOT,DCKA-2021-B-0040_Amd1.pdf,RENLQS0yMDIxLUItMDA0MMKme0YwNzdBRDc4LTAwMDAtQzgxQi04RkMzLUFFQzkxOTgzOTNDRX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA0MMKme0YwNzdBRDc4LTAwMDAtQzgxQi04RkMzLUFFQzkxOTgzOTNDRX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA0MMKme0YwNzdBRDc4LTAwMDAtQzgxQi04RkMzLUFFQzkxOTgzOTNDRX0=,True,True,1.446,,3737.0,c182596d8b97a079deaab926d42f07da6df96fb8d6cabb785ef8c3146a3f3db6,203589.0,data\raw\dc_pass_docs\DCKA-2021-B-0040_Amd1.pdf,,,,
DCKA-2021-B-0051,Traffic Signal Construction Project,DDOT,DCKA-2021-B-0051_Amd1.pdf,RENLQS0yMDIxLUItMDA1McKmezUwRjI1NDdCLTAwMDAtQ0QxRi1CQzcwLUM2RTc5NDkxOTFEM30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA1McKmezUwRjI1NDdCLTAwMDAtQ0QxRi1CQzcwLUM2RTc5NDkxOTFEM30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA1McKmezUwRjI1NDdCLTAwMDAtQ0QxRi1CQzcwLUM2RTc5NDkxOTFEM30=,True,True,1.394,,3695.0,8993bdf43717e900b3c57394ee80b9d56ba92e103facb54191b7113a9b91348c,110757.0,data\raw\dc_pass_docs\DCKA-2021-B-0051_Amd1.pdf,,,,
DCKA-2021-B-0051,Traffic Signal Construction Project,DDOT,DCKA-2021-B-0051_Amd3.pdf,RENLQS0yMDIxLUItMDA1McKmezgwQjBDNTdCLTAwMDAtQ0YxNy05QTk5LTFFRUZGMTA5OTIxNX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA1McKmezgwQjBDNTdCLTAwMDAtQ0YxNy05QTk5LTFFRUZGMTA5OTIxNX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIxLUItMDA1McKmezgwQjBDNTdCLTAwMDAtQ0YxNy05QTk5LTFFRUZGMTA5OTIxNX0=,True,True,1.517,,8076.0,5a0d0e226bfbd609d4e18e49779fe72bdc8fa3791482a281a2221e3286083882,99516.0,data\raw\dc_pass_docs\DCKA-2021-B-0051_Amd3.pdf,,,,
DCKA-2022-B-0005,"Florida Avenue, NE from 2nd Street, NE to H Street, NE.",DDOT,DCKA-2022-B-0005_Amd6.pdf,RENLQS0yMDIyLUItMDAwNcKme0IwMTlBMTdFLTAwMDAtQ0QxMC05MjVFLTQyMTMzQUNDNkU5OX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDAwNcKme0IwMTlBMTdFLTAwMDAtQ0QxMC05MjVFLTQyMTMzQUNDNkU5OX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDAwNcKme0IwMTlBMTdFLTAwMDAtQ0QxMC05MjVFLTQyMTMzQUNDNkU5OX0=,True,True,1.419,,4131.0,1053b2ee2a17b92b058975b55c7962642479bae71166cc82739dbd6c80c024b1,208402.0,data\raw\dc_pass_docs\DCKA-2022-B-0005_Amd6.pdf,,,,
DCKA-2022-B-0005,"Florida Avenue, NE from 2nd Street, NE to H Street, NE.",DDOT,DCKA-2022-B-0005_Amd5.pdf,RENLQS0yMDIyLUItMDAwNcKme0MwMzY2RjdFLTAwMDAtQ0QxOC04MkEzLUMxQTgzMkI0N0QzMH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDAwNcKme0MwMzY2RjdFLTAwMDAtQ0QxOC04MkEzLUMxQTgzMkI0N0QzMH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDAwNcKme0MwMzY2RjdFLTAwMDAtQ0QxOC04MkEzLUMxQTgzMkI0N0QzMH0=,True,False,1.42,cryptography>=3.1 is required for AES algorithm,0.0,33da29f321cf61b42cd8307a19f1e9c011eede46b1d85e7345930cbd4d6cb3af,212487.0,data\raw\dc_pass_docs\DCKA-2022-B-0005_Amd5.pdf,,,,
DCKA-2022-B-0005,"Florida Avenue, NE from 2nd Street, NE to H Street, NE.",DDOT,DCKA-2022-B-0005_Amd2.pdf,RENLQS0yMDIyLUItMDAwNcKmezIwMjYyQzdFLTAwMDAtQzYxNS1BMzcyLTM5ODY2RENGRDNENX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDAwNcKmezIwMjYyQzdFLTAwMDAtQzYxNS1BMzcyLTM5ODY2RENGRDNENX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDAwNcKmezIwMjYyQzdFLTAwMDAtQzYxNS1BMzcyLTM5ODY2RENGRDNENX0=,True,False,1.346,cryptography>=3.1 is required for AES algorithm,0.0,0b79f0a9786af014d58d6695e156269dfc181855d7d505a48cc19c6fcd4211c5,211548.0,data\raw\dc_pass_docs\DCKA-2022-B-0005_Amd2.pdf,,,,
DCKA-2022-B-0005,"Florida Avenue, NE from 2nd Street, NE to H Street, NE.",DDOT,DCKA-2022-B-0005_Amd3.pdf,RENLQS0yMDIyLUItMDAwNcKmezcwMjYyQzdFLTAwMDAtQ0ExNi04QkMzLTE2RDBFNUZENTc0RX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDAwNcKmezcwMjYyQzdFLTAwMDAtQ0ExNi04QkMzLTE2RDBFNUZENTc0RX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDAwNcKmezcwMjYyQzdFLTAwMDAtQ0ExNi04QkMzLTE2RDBFNUZENTc0RX0=,True,False,9.164,parse_timeout>8.0s,0.0,e2e69a70d4b17888aae6f74348087eb33c950523077df47ce92e86a4c24f0c6c,2795934.0,data\raw\dc_pass_docs\DCKA-2022-B-0005_Amd3.pdf,,,,
DCKA-2022-B-0005,"Florida Avenue, NE from 2nd Street, NE to H Street, NE.",DDOT,DCKA-2022-B-0005_Amd4.pdf,RENLQS0yMDIyLUItMDAwNcKmezgwMzU2RjdFLTAwMDAtQzMxNi05RTUzLUFBQkY0RkJGOENFMn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDAwNcKmezgwMzU2RjdFLTAwMDAtQzMxNi05RTUzLUFBQkY0RkJGOENFMn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDAwNcKmezgwMzU2RjdFLTAwMDAtQzMxNi05RTUzLUFBQkY0RkJGOENFMn0=,True,False,1.311,cryptography>=3.1 is required for AES algorithm,0.0,a5015923a2bc999345bc86ba27eef6e23f137e96fe0926f55498dec09382e573,304285.0,data\raw\dc_pass_docs\DCKA-2022-B-0005_Amd4.pdf,,,,
DCKA-2022-R-0016,District Transportation Demand Management (TDM)  goDCgo & DDOT Transit Services,DDOT,DCKA-2022-R-0016_Amd7.pdf,RENLQS0yMDIyLVItMDAxNsKmezUwMUNBMTdFLTAwMDAtQ0UxQy04NTQwLTlGNTk3RjQ4OTYyQn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLVItMDAxNsKmezUwMUNBMTdFLTAwMDAtQ0UxQy04NTQwLTlGNTk3RjQ4OTYyQn0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLVItMDAxNsKmezUwMUNBMTdFLTAwMDAtQ0UxQy04NTQwLTlGNTk3RjQ4OTYyQn0=,True,False,9.27,parse_timeout>8.0s,0.0,ad5b05b31c6ba21061a8e03f7e2a57744221c823f73266131d93b3424d5064a1,285854.0,data\raw\dc_pass_docs\DCKA-2022-R-0016_Amd7.pdf,,,,
DCKA-2022-R-0016,District Transportation Demand Management (TDM)  goDCgo & DDOT Transit Services,DDOT,DCKA-2022-R-0016_Amd6.pdf,RENLQS0yMDIyLVItMDAxNsKmezkwMUJBMTdFLTAwMDAtQzAxQi05RTBCLTU5MzgxOENEMDAzQ30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLVItMDAxNsKmezkwMUJBMTdFLTAwMDAtQzAxQi05RTBCLTU5MzgxOENEMDAzQ30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLVItMDAxNsKmezkwMUJBMTdFLTAwMDAtQzAxQi05RTBCLTU5MzgxOENEMDAzQ30=,True,True,1.514,,3475.0,61f8a10946118d9cb039e4d814e06005648d16c012185441a8edb546ea54e15c,162033.0,data\raw\dc_pass_docs\DCKA-2022-R-0016_Amd6.pdf,,,,
DCKA-2022-R-0016,District Transportation Demand Management (TDM)  goDCgo & DDOT Transit Services,DDOT,DCKA-2022-R-0016_Amd2.pdf,RENLQS0yMDIyLVItMDAxNsKmezEwQzFFNzdELTAwMDAtQ0QxQS04RDRELUUxRDg1Rjk4RDhGNX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLVItMDAxNsKmezEwQzFFNzdELTAwMDAtQ0QxQS04RDRELUUxRDg1Rjk4RDhGNX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLVItMDAxNsKmezEwQzFFNzdELTAwMDAtQ0QxQS04RDRELUUxRDg1Rjk4RDhGNX0=,True,True,1.468,,3544.0,c9df89610cb7011cb30fe2567443c794b96884344ffeff5506df04c163de38b2,180897.0,data\raw\dc_pass_docs\DCKA-2022-R-0016_Amd2.pdf,,,,
DCKA-2022-R-0016,District Transportation Demand Management (TDM)  goDCgo & DDOT Transit Services,DDOT,DCKA-2022-R-0016_Att1.pdf,RENLQS0yMDIyLVItMDAxNsKmezUwMjUyQzdFLTAwMDAtQ0UxMi1CQkEyLTIzQTRBMDUwMEYxOX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLVItMDAxNsKmezUwMjUyQzdFLTAwMDAtQ0UxMi1CQkEyLTIzQTRBMDUwMEYxOX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLVItMDAxNsKmezUwMjUyQzdFLTAwMDAtQ0UxMi1CQkEyLTIzQTRBMDUwMEYxOX0=,True,False,9.225,parse_timeout>8.0s,0.0,f1fd9383636f7cf4597f159001fd2e73b90f3a029012371c125d1600350193e5,251873.0,data\raw\dc_pass_docs\DCKA-2022-R-0016_Att1.pdf,,,,
DCKA-2022-R-0016,District Transportation Demand Management (TDM)  goDCgo & DDOT Transit Services,DDOT,DCKA-2022-R-0016_Amd4.pdf,RENLQS0yMDIyLVItMDAxNsKmezcwMzY2RjdFLTAwMDAtQ0QxOS05MDJGLTRBRUQ2M0E3MzY3N30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLVItMDAxNsKmezcwMzY2RjdFLTAwMDAtQ0QxOS05MDJGLTRBRUQ2M0E3MzY3N30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLVItMDAxNsKmezcwMzY2RjdFLTAwMDAtQ0QxOS05MDJGLTRBRUQ2M0E3MzY3N30=,True,False,9.191,parse_timeout>8.0s,0.0,c9bd884dd0c3f575c46ce0f95a1ba88dd7f5bdcafbd6e6e60b1f40ad198ed5af,321003.0,data\raw\dc_pass_docs\DCKA-2022-R-0016_Amd4.pdf,,,,
DCKA-2022-R-0016,District Transportation Demand Management (TDM)  goDCgo & DDOT Transit Services,DDOT,DCKA-2022-R-0016_Amd3.pdf,RENLQS0yMDIyLVItMDAxNsKme0MwMjUyQzdFLTAwMDAtQ0MxMy1BNjM5LTU0MjQyN0U1MzNFN30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLVItMDAxNsKme0MwMjUyQzdFLTAwMDAtQ0MxMy1BNjM5LTU0MjQyN0U1MzNFN30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLVItMDAxNsKme0MwMjUyQzdFLTAwMDAtQ0MxMy1BNjM5LTU0MjQyN0U1MzNFN30=,True,True,2.947,,0.0,a17e86f86507f3e1729f26fa0bacd486234494a9b7e360617fff313083dadcc9,344452.0,data\raw\dc_pass_docs\DCKA-2022-R-0016_Amd3.pdf,,,,
DCKA-2022-R-0016,District Transportation Demand Management (TDM)  goDCgo & DDOT Transit Services,DDOT,DCKA-2022-R-0016_Amd5.pdf,RENLQS0yMDIyLVItMDAxNsKmezMwMzc2RjdFLTAwMDAtQzMxOC1CMUYwLTc2OEY2RkYxNDU5RX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLVItMDAxNsKmezMwMzc2RjdFLTAwMDAtQzMxOC1CMUYwLTc2OEY2RkYxNDU5RX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLVItMDAxNsKmezMwMzc2RjdFLTAwMDAtQzMxOC1CMUYwLTc2OEY2RkYxNDU5RX0=,True,True,4.561,,0.0,99ae2ef8643cd13095504cf106a139ed90f709fdfebf59a0dd225815e203c939,441663.0,data\raw\dc_pass_docs\DCKA-2022-R-0016_Amd5.pdf,,,,
Doc600601,FY22 - DDOT Parking Meter Equipment ,Transportation (DDOT),Doc600601_Cancellation Notification_Att1.pdf,RG9jNjAwNjAxwqZ7NjBDRkMzODQtMDAwMC1DNjEwLThFNkYtQjE0MkI1RDYxQkEzfQ==,https://contracts.ocp.dc.gov/solicitations/attachments/RG9jNjAwNjAxwqZ7NjBDRkMzODQtMDAwMC1DNjEwLThFNkYtQjE0MkI1RDYxQkEzfQ==,https://contracts.ocp.dc.gov/solicitations/attachments/RG9jNjAwNjAxwqZ7NjBDRkMzODQtMDAwMC1DNjEwLThFNkYtQjE0MkI1RDYxQkEzfQ==,True,True,1.938,,874.0,e0c53292aea905cf51cceadde7cc03b705093ae234bbf6ea7825d40589ec19e1,72842.0,data\raw\dc_pass_docs\Doc600601_Cancellation_Notification_Att1.pdf,,,,
Doc600237,FY22 - DDOT Integrated Parking Management System ,Transportation (DDOT),Doc600237-Cancelled_Att1.pdf,RG9jNjAwMjM3wqZ7RTBDRUMzODQtMDAwMC1DNDFCLUIxNkMtN0FBQTUxQkVBQ0FDfQ==,https://contracts.ocp.dc.gov/solicitations/attachments/RG9jNjAwMjM3wqZ7RTBDRUMzODQtMDAwMC1DNDFCLUIxNkMtN0FBQTUxQkVBQ0FDfQ==,https://contracts.ocp.dc.gov/solicitations/attachments/RG9jNjAwMjM3wqZ7RTBDRUMzODQtMDAwMC1DNDFCLUIxNkMtN0FBQTUxQkVBQ0FDfQ==,True,True,1.358,,886.0,ab5654dcddac7dd14d813d2fa4102cf962cc334b31cc7ddd88ee7e9de492b783,189602.0,data\raw\dc_pass_docs\Doc600237-Cancelled_Att1.pdf,,,,
DCKA-2022-B-0069,District of Columbia Power Line Undergrounding (DC Plug) Feeder 14758,DDOT,DCKA-2022-B-0069_Amd4.pdf,RENLQS0yMDIyLUItMDA2OcKmezUwMTMyQjg1LTAwMDAtQzUxNC04NUVGLTYzNDAzMzUwQUE1RH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDA2OcKmezUwMTMyQjg1LTAwMDAtQzUxNC04NUVGLTYzNDAzMzUwQUE1RH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDA2OcKmezUwMTMyQjg1LTAwMDAtQzUxNC04NUVGLTYzNDAzMzUwQUE1RH0=,True,True,1.578,,4076.0,82398e33c376cbcb5efe3ca2c4ade99e6870b06394f848101998d8d3403ed7ca,188879.0,data\raw\dc_pass_docs\DCKA-2022-B-0069_Amd4.pdf,,,,
DCKA-2022-B-0069,District of Columbia Power Line Undergrounding (DC Plug) Feeder 14758,DDOT,DCKA-2022-B-0069_Att2.pptx,RENLQS0yMDIyLUItMDA2OcKmezUwMjJFODg0LTAwMDAtQzcxMi05NkY0LTU5ODlDODlDNjQ4RH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDA2OcKmezUwMjJFODg0LTAwMDAtQzcxMi05NkY0LTU5ODlDODlDNjQ4RH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDA2OcKmezUwMjJFODg0LTAwMDAtQzcxMi05NkY0LTU5ODlDODlDNjQ4RH0=,False,,,,,,,,200.0,application/vnd.openxmlformats-officedocument.presentationml.presentation,,
DCKA-2022-B-0069,District of Columbia Power Line Undergrounding (DC Plug) Feeder 14758,DDOT,DCKA-2022-B-0069_Att1.pdf,RENLQS0yMDIyLUItMDA2OcKmezEwQ0VDMzg0LTAwMDAtQzMxOC05RTk0LTg4MjhFNTgzRUJCM30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDA2OcKmezEwQ0VDMzg0LTAwMDAtQzMxOC05RTk0LTg4MjhFNTgzRUJCM30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDA2OcKmezEwQ0VDMzg0LTAwMDAtQzMxOC05RTk0LTg4MjhFNTgzRUJCM30=,True,False,9.211,parse_timeout>8.0s,0.0,310fe98c36ccc0c59e0aada69e3d42a51ccaea1a65ee754d6e567e7b02ac40ef,1210266.0,data\raw\dc_pass_docs\DCKA-2022-B-0069_Att1.pdf,,,,
DCKA-2022-B-0069,District of Columbia Power Line Undergrounding (DC Plug) Feeder 14758,DDOT,DCKA-2022-B-0069_Amd2.pdf,RENLQS0yMDIyLUItMDA2OcKmezAwMjFFODg0LTAwMDAtQ0ExNi04NDY3LTY5NEZFRUVCMEIxQ30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDA2OcKmezAwMjFFODg0LTAwMDAtQ0ExNi04NDY3LTY5NEZFRUVCMEIxQ30=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDA2OcKmezAwMjFFODg0LTAwMDAtQ0ExNi04NDY3LTY5NEZFRUVCMEIxQ30=,True,True,1.373,,3551.0,1e34207849278b7267e6ff20731a27889e8b9a847beaf1f2cf8d548b5b7c4dca,185055.0,data\raw\dc_pass_docs\DCKA-2022-B-0069_Amd2.pdf,,,,
DCKA-2022-B-0069,District of Columbia Power Line Undergrounding (DC Plug) Feeder 14758,DDOT,DCKA-2022-B-0069_Amd3.pdf,RENLQS0yMDIyLUItMDA2OcKme0EwMjFFODg0LTAwMDAtQzUxRS1BQzJCLTU4QjBBNzg2RjM3NX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDA2OcKme0EwMjFFODg0LTAwMDAtQzUxRS1BQzJCLTU4QjBBNzg2RjM3NX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDA2OcKme0EwMjFFODg0LTAwMDAtQzUxRS1BQzJCLTU4QjBBNzg2RjM3NX0=,True,True,1.4,,3486.0,1d555aa6527ce3fe488d0f7009d88166cb32127bc2563f386fe4ed02cd118f95,184323.0,data\raw\dc_pass_docs\DCKA-2022-B-0069_Amd3.pdf,,,,
DCKA-2022-B-0068,District of Columbia Power Line Undergrounding (DC Plug) Feeder 14008,DDOT,DCKA-2022-B-0068_Amd1.pdf,RENLQS0yMDIyLUItMDA2OMKme0UwQjcxNTg0LTAwMDAtQzQxRC05MjE2LUQzOTlDNDkwMkU5QX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDA2OMKme0UwQjcxNTg0LTAwMDAtQzQxRC05MjE2LUQzOTlDNDkwMkU5QX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDA2OMKme0UwQjcxNTg0LTAwMDAtQzQxRC05MjE2LUQzOTlDNDkwMkU5QX0=,True,True,1.371,,3497.0,1145931a21f9234943a3619bcdda1293d8aadbbf0dda3a19049db8127f9d5898,72232.0,data\raw\dc_pass_docs\DCKA-2022-B-0068_Amd1.pdf,,,,
DCKA-2022-B-0068,District of Columbia Power Line Undergrounding (DC Plug) Feeder 14008,DDOT,DCKA-2022-B-0068_Amd3.pdf,RENLQS0yMDIyLUItMDA2OMKmezcwQ0RDMzg0LTAwMDAtQzcxNi04NDY3LTYxQkQzMEQxRDhGNX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDA2OMKmezcwQ0RDMzg0LTAwMDAtQzcxNi04NDY3LTYxQkQzMEQxRDhGNX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDA2OMKmezcwQ0RDMzg0LTAwMDAtQzcxNi04NDY3LTYxQkQzMEQxRDhGNX0=,True,True,2.109,,5266.0,38136a631a16be1847400580e1b039a44f37aee6dc6b0de5b851e77b31ef19cf,3535604.0,data\raw\dc_pass_docs\DCKA-2022-B-0068_Amd3.pdf,,,,
DCKA-2022-B-0068,District of Columbia Power Line Undergrounding (DC Plug) Feeder 14008,DDOT,DCKA-2022-B-0068_Att1.pdf,RENLQS0yMDIyLUItMDA2OMKme0UwMTdGQzgzLTAwMDAtQzAxQy1CMTY5LTI3MzE0RjEzNDk1NH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDA2OMKme0UwMTdGQzgzLTAwMDAtQzAxQy1CMTY5LTI3MzE0RjEzNDk1NH0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDA2OMKme0UwMTdGQzgzLTAwMDAtQzAxQy1CMTY5LTI3MzE0RjEzNDk1NH0=,False,,,,,,,,500.0,,,
DCKA-2022-B-0068,District of Columbia Power Line Undergrounding (DC Plug) Feeder 14008,DDOT,DCKA-2022-B-0068_Att2.pdf,RENLQS0yMDIyLUItMDA2OMKmezQwMzQ3Qzg0LTAwMDAtQ0QxMS04OTYwLTU0MzMwMjE1RjVCRX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDA2OMKmezQwMzQ3Qzg0LTAwMDAtQ0QxMS04OTYwLTU0MzMwMjE1RjVCRX0=,https://contracts.ocp.dc.gov/solicitations/attachments/RENLQS0yMDIyLUItMDA2OMKmezQwMzQ3Qzg0LTAwMDAtQ0QxMS04OTYwLTU0MzMwMjE1RjVCRX0=,True,True,1.348,,522.0,08db6ccb08cba8d20429c0048d6ec9f32844b0459e8a5eedb0aad7214e237c1c,46783.0,data\raw\dc_pass_docs\DCKA-2022-B-0068_Att2.pdf,,,,
